Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 15/07/2021
TIME       : 13:07:42
FILENAME   : D:\CSV\CSV\serc_fgeo_4c_aj490_210715130742_AJ490.CSV
CREATED BY : Diver-Office 11.1.0.4
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =..00-AJ490  219.
  Instrument number       =          UTC-5     
                          =0
  Location                =serc_fgeo_4c_aj490
  Sample period           =H01
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-AJ490  219.
  Instrument number       =          UTC-5     
  Location                =serc_fgeo_4c_aj490
  Sample period           =00 01:00:00 0
  Sample method           =T   
  Start date / time       =58:57:09 21/05/20
  End date / time         =58:57:07 15/07/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Pressure[cmH2O],Temperature[°C]
2020/05/26 02:57:58,1210.658,11.570
2020/05/26 03:57:58,1210.892,11.553
2020/05/26 04:57:58,1210.892,11.543
2020/05/26 05:57:58,1211.067,11.543
2020/05/26 06:57:58,1211.067,11.543
2020/05/26 07:57:58,1211.708,11.543
2020/05/26 08:57:58,1211.708,11.543
2020/05/26 09:57:58,1211.592,11.560
2020/05/26 10:57:58,1211.300,11.560
2020/05/26 11:57:58,1211.067,11.553
2020/05/26 12:57:58,1210.367,11.570
2020/05/26 13:57:58,1209.433,11.553
2020/05/26 14:57:58,1208.792,11.560
2020/05/26 15:57:58,1208.092,11.570
2020/05/26 16:57:58,1207.858,11.560
2020/05/26 17:57:58,1207.042,11.560
2020/05/26 18:57:58,1206.925,11.560
2020/05/26 19:57:58,1206.925,11.570
2020/05/26 20:57:58,1207.158,11.570
2020/05/26 21:57:58,1207.042,11.570
2020/05/26 22:57:58,1207.158,11.570
2020/05/26 23:57:58,1207.333,11.570
2020/05/27 00:57:58,1207.158,11.570
2020/05/27 01:57:58,1207.042,11.560
2020/05/27 02:57:58,1207.042,11.553
2020/05/27 03:57:58,1207.158,11.570
2020/05/27 04:57:58,1207.567,11.570
2020/05/27 05:57:58,1207.683,11.570
2020/05/27 06:57:58,1207.567,11.577
2020/05/27 07:57:58,1207.858,11.570
2020/05/27 08:57:58,1207.683,11.560
2020/05/27 09:57:58,1207.450,11.577
2020/05/27 10:57:58,1206.925,11.577
2020/05/27 11:57:58,1205.992,11.570
2020/05/27 12:57:58,1205.467,11.570
2020/05/27 13:57:58,1204.883,11.570
2020/05/27 14:57:58,1203.717,11.570
2020/05/27 15:57:58,1203.017,11.583
2020/05/27 16:57:58,1202.667,11.570
2020/05/27 17:57:58,1202.492,11.577
2020/05/27 18:57:58,1202.375,11.583
2020/05/27 19:57:58,1201.967,11.577
2020/05/27 20:57:58,1202.492,11.570
2020/05/27 21:57:58,1202.375,11.577
2020/05/27 22:57:58,1202.375,11.593
2020/05/27 23:57:58,1202.083,11.577
2020/05/28 00:57:58,1201.850,11.583
2020/05/28 01:57:58,1201.442,11.577
2020/05/28 02:57:58,1201.325,11.583
2020/05/28 03:57:58,1200.625,11.560
2020/05/28 04:57:58,1200.917,11.600
2020/05/28 05:57:58,1201.033,11.583
2020/05/28 06:57:58,1200.508,11.577
2020/05/28 07:57:58,1200.625,11.583
2020/05/28 08:57:58,1200.217,11.577
2020/05/28 09:57:58,1200.217,11.583
2020/05/28 10:57:58,1199.867,11.593
2020/05/28 11:57:58,1199.458,11.577
2020/05/28 12:57:58,1198.758,11.583
2020/05/28 13:57:58,1198.642,11.583
2020/05/28 14:57:58,1198.233,11.577
2020/05/28 15:57:58,1197.708,11.593
2020/05/28 16:57:58,1197.417,11.600
2020/05/28 17:57:58,1197.183,11.577
2020/05/28 18:57:58,1196.483,11.593
2020/05/28 19:57:58,1196.483,11.577
2020/05/28 20:57:58,1197.183,11.600
2020/05/28 21:57:58,1197.183,11.600
2020/05/28 22:57:58,1197.067,11.600
2020/05/28 23:57:58,1197.067,11.593
2020/05/29 00:57:58,1196.658,11.593
2020/05/29 01:57:58,1196.483,11.593
2020/05/29 02:57:58,1196.250,11.600
2020/05/29 03:57:58,1196.250,11.583
2020/05/29 04:57:58,1196.133,11.593
2020/05/29 05:57:58,1195.958,11.600
2020/05/29 06:57:58,1196.133,11.607
2020/05/29 07:57:58,1196.133,11.600
2020/05/29 08:57:58,1195.433,11.600
2020/05/29 09:57:58,1195.200,11.600
2020/05/29 10:57:58,1195.025,11.600
2020/05/29 11:57:58,1193.858,11.600
2020/05/29 12:57:58,1192.750,11.600
2020/05/29 13:57:58,1191.700,11.600
2020/05/29 14:57:58,1190.883,11.600
2020/05/29 15:57:58,1190.358,11.617
2020/05/29 16:57:58,1189.425,11.600
2020/05/29 17:57:58,1189.425,11.600
2020/05/29 18:57:58,1189.308,11.617
2020/05/29 19:57:58,1189.308,11.593
2020/05/29 20:57:58,1189.192,11.600
2020/05/29 21:57:58,1189.308,11.607
2020/05/29 22:57:58,1189.425,11.600
2020/05/29 23:57:58,1189.017,11.607
2020/05/30 00:57:58,1189.425,11.617
2020/05/30 01:57:58,1188.783,11.617
2020/05/30 02:57:58,1189.017,11.617
2020/05/30 03:57:58,1189.017,11.623
2020/05/30 04:57:58,1189.308,11.617
2020/05/30 05:57:58,1189.308,11.600
2020/05/30 06:57:58,1189.717,11.607
2020/05/30 07:57:58,1189.950,11.600
2020/05/30 08:57:58,1189.600,11.617
2020/05/30 09:57:58,1189.192,11.607
2020/05/30 10:57:58,1188.083,11.617
2020/05/30 11:57:58,1187.733,11.607
2020/05/30 12:57:58,1186.800,11.630
2020/05/30 13:57:58,1185.458,11.607
2020/05/30 14:57:58,1184.758,11.630
2020/05/30 15:57:58,1184.525,11.617
2020/05/30 16:57:58,1183.825,11.617
2020/05/30 17:57:58,1183.825,11.617
2020/05/30 18:57:58,1183.708,11.617
2020/05/30 19:57:58,1184.233,11.617
2020/05/30 20:57:58,1184.525,11.630
2020/05/30 21:57:58,1184.642,11.623
2020/05/30 22:57:58,1184.642,11.617
2020/05/30 23:57:58,1185.283,11.630
2020/05/31 00:57:58,1185.458,11.630
2020/05/31 01:57:58,1185.458,11.623
2020/05/31 02:57:58,1185.867,11.623
2020/05/31 03:57:58,1186.800,11.630
2020/05/31 04:57:58,1187.442,11.630
2020/05/31 05:57:58,1187.850,11.630
2020/05/31 06:57:58,1188.492,11.630
2020/05/31 07:57:58,1188.900,11.623
2020/05/31 08:57:58,1188.783,11.630
2020/05/31 09:57:58,1188.375,11.640
2020/05/31 10:57:58,1188.083,11.630
2020/05/31 11:57:58,1187.442,11.640
2020/05/31 12:57:58,1186.625,11.623
2020/05/31 13:57:58,1185.692,11.630
2020/05/31 14:57:58,1185.050,11.630
2020/05/31 15:57:58,1184.642,11.630
2020/05/31 16:57:58,1184.000,11.630
2020/05/31 17:57:58,1183.708,11.640
2020/05/31 18:57:58,1184.233,11.640
2020/05/31 19:57:58,1184.525,11.630
2020/05/31 20:57:58,1185.050,11.640
2020/05/31 21:57:58,1185.692,11.647
2020/05/31 22:57:58,1186.100,11.630
2020/05/31 23:57:58,1186.217,11.640
2020/06/01 00:57:58,1186.917,11.640
2020/06/01 01:57:58,1187.150,11.647
2020/06/01 02:57:58,1187.442,11.640
2020/06/01 03:57:58,1188.375,11.630
